lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,label
0.9062567353248596,0.7031973600387573,1.878759917417483e-06,0.8153040409088135,0.7526661157608032,-0.0673816055059433,0.7528767585754395,0.7498996257781982,-0.1469114124774933,0.7364208698272705,0.7238261699676514,-0.23168575763702393,0.7391608953475952,0.6771770119667053,-0.3177573084831238,0.7074649930000305,0.5621960163116455,-0.10133682191371918,0.6537442207336426,0.5596275329589844,-0.1918492466211319,0.6465793251991272,0.5899586081504822,-0.2510074973106384,0.6634457111358643,0.594353437423706,-0.28580787777900696,0.751141369342804,0.5296005010604858,-0.1279781311750412,0.6767206192016602,0.4215293228626251,-0.21917153894901276,0.6245331764221191,0.3605274260044098,-0.2750225365161896,0.5750104188919067,0.28355130553245544,-0.30713796615600586,0.809036374092102,0.5139784812927246,-0.16368894279003143,0.7544333934783936,0.5167763233184814,-0.2572365701198578,0.7700598835945129,0.6358145475387573,-0.2827902138233185,0.7782711982727051,0.7015291452407837,-0.2867990732192993,0.8568139672279358,0.5198262333869934,-0.2051139622926712,0.8272977471351624,0.58432936668396,-0.2761183977127075,0.8328405022621155,0.6820244789123535,-0.29101282358169556,0.8370229601860046,0.7414292097091675,-0.29454296827316284,V_SIGN
0.8910629749298096,0.7272782325744629,1.5026130313344765e-06,0.8151795864105225,0.769607663154602,-0.0721774622797966,0.7391871213912964,0.755854070186615,-0.12882007658481598,0.717880368232727,0.6985242366790771,-0.18429191410541534,0.7357465624809265,0.620303213596344,-0.23826442658901215,0.692848801612854,0.5779425501823425,-0.09349167346954346,0.6009823083877563,0.5056267976760864,-0.15915177762508392,0.5357629060745239,0.4616956114768982,-0.19850213825702667,0.488995760679245,0.4174254238605499,-0.22307167947292328,0.7430641055107117,0.5226652026176453,-0.1028987318277359,0.6668055057525635,0.4144226908683777,-0.17970553040504456,0.6109946966171265,0.3393077254295349,-0.22153662145137787,0.5682210922241211,0.2758415937423706,-0.23976345360279083,0.8068422079086304,0.4992409646511078,-0.11925721913576126,0.750618577003479,0.5008925795555115,-0.21406106650829315,0.7746139168739319,0.6054558753967285,-0.23119111359119415,0.7985103130340576,0.6752065420150757,-0.21955852210521698,0.8673005104064941,0.49983859062194824,-0.1400296539068222,0.8251773118972778,0.5376731753349304,-0.209976464509964,0.8287330269813538,0.6323012113571167,-0.21320012211799622,0.8372575044631958,0.7006637454032898,-0.2009221315383911,V_SIGN
0.8902828693389893,0.7348585724830627,9.374351748192566e-07,0.8056299090385437,0.7589448690414429,-0.03337303176522255,0.7145352959632874,0.7338851690292358,-0.06073737144470215,0.692937970161438,0.670448899269104,-0.09127305448055267,0.7316843867301941,0.6103777289390564,-0.12073611468076706,0.6913810968399048,0.5773143172264099,-0.04981878027319908,0.597832441329956,0.49939224123954773,-0.09210209548473358,0.536376416683197,0.4528031349182129,-0.11582747101783752,0.49115175008773804,0.40919530391693115,-0.13077692687511444,0.7385529279708862,0.5206674337387085,-0.06401951611042023,0.6576756238937378,0.41443824768066406,-0.11183284223079681,0.6024180054664612,0.340813547372818,-0.1391596496105194,0.5630089044570923,0.2770564556121826,-0.15070363879203796,0.8008438348770142,0.4962465167045593,-0.08117637038230896,0.7493643760681152,0.5112324953079224,-0.1403702199459076,0.7620930671691895,0.597205400466919,-0.14889606833457947,0.782016932964325,0.6545589566230774,-0.13751156628131866,0.863975465297699,0.4986927807331085,-0.10056337714195251,0.8194431662559509,0.5522023439407349,-0.14087776839733124,0.8138177394866943,0.6318785548210144,-0.1373385339975357,0.8205305337905884,0.6846565008163452,-0.12452448904514313,V_SIGN
0.891906201839447,0.7373902797698975,7.264543455676176e-07,0.8020988702774048,0.7597854137420654,-0.026236142963171005,0.7133774161338806,0.7234463095664978,-0.050328329205513,0.6856240630149841,0.6581656336784363,-0.07859653979539871,0.6955244541168213,0.6023881435394287,-0.10632020235061646,0.6962531208992004,0.5758930444717407,-0.04670577868819237,0.6071392297744751,0.4977053701877594,-0.0895329937338829,0.5480307340621948,0.4509282410144806,-0.11477923393249512,0.503404438495636,0.4097285866737366,-0.1294916272163391,0.740838348865509,0.5260066390037537,-0.06210963800549507,0.6545045375823975,0.42636650800704956,-0.11069390922784805,0.5943737030029297,0.3637719750404358,-0.13684582710266113,0.5511559844017029,0.3117680847644806,-0.14683844149112701,0.7991877198219299,0.5025550127029419,-0.07963293790817261,0.7422328591346741,0.5247302651405334,-0.1370922327041626,0.754486083984375,0.6092767119407654,-0.14099252223968506,0.7764319181442261,0.6667527556419373,-0.12652957439422607,0.8605913519859314,0.5025672316551208,-0.09871578961610794,0.8075485229492188,0.5473668575286865,-0.13529379665851593,0.8024217486381531,0.6239997744560242,-0.12573115527629852,0.8126752376556396,0.6766230463981628,-0.10835234820842743,V_SIGN
0.8901135921478271,0.7358728647232056,7.285307219717652e-07,0.8022952079772949,0.757375180721283,-0.026474686339497566,0.711448073387146,0.72179114818573,-0.04957440122961998,0.6806108951568604,0.6572784781455994,-0.07690002024173737,0.6995812654495239,0.6007341146469116,-0.10335343331098557,0.6959853172302246,0.5723673701286316,-0.04218526557087898,0.6050964593887329,0.4977760910987854,-0.082912877202034,0.5462640523910522,0.45315617322921753,-0.10635088384151459,0.5014358758926392,0.41470661759376526,-0.11991799622774124,0.7410591244697571,0.5229341387748718,-0.057004280388355255,0.6549656391143799,0.42314577102661133,-0.10261441022157669,0.5949957966804504,0.3616754412651062,-0.12695704400539398,0.5513328909873962,0.31124061346054077,-0.1359669417142868,0.7995361685752869,0.5011223554611206,-0.07447680830955505,0.7439302802085876,0.5221682786941528,-0.12933331727981567,0.7555519342422485,0.6044456958770752,-0.13300491869449615,0.7764663100242615,0.6594387292861938,-0.1185624897480011,0.8602115511894226,0.5025947093963623,-0.09374074637889862,0.808256983757019,0.543907642364502,-0.12789256870746613,0.8031519055366516,0.6188762784004211,-0.11852063238620758,0.8121712803840637,0.6709391474723816,-0.1018037423491478,V_SIGN
0.8983710408210754,0.7773758172988892,6.659047926405037e-07,0.852804958820343,0.6117864847183228,0.09048923850059509,0.800027072429657,0.5675257444381714,0.1457338035106659,0.7382175922393799,0.563442051410675,0.1883389949798584,0.6918107271194458,0.5813711285591125,0.2319970726966858,0.7587419748306274,0.49448421597480774,0.10160178691148758,0.6862673759460449,0.37966805696487427,0.11647499352693558,0.6301804780960083,0.309174120426178,0.12232406437397003,0.5908624529838562,0.2642025947570801,0.1310165375471115,0.7156896591186523,0.5735721588134766,0.08088642358779907,0.5953519940376282,0.5045074224472046,0.10194281488656998,0.5210565328598022,0.47779589891433716,0.11742860078811646,0.4706450402736664,0.47497302293777466,0.13076062500476837,0.6940901279449463,0.6633341908454895,0.06702525913715363,0.6144005656242371,0.6789690256118774,0.11240711808204651,0.6425168514251709,0.6959066987037659,0.14233700931072235,0.6757849454879761,0.6943460702896118,0.16137130558490753,0.6957736611366272,0.7601463794708252,0.05905938893556595,0.6506911516189575,0.7468711733818054,0.11272735893726349,0.6739202737808228,0.7602688074111938,0.147520050406456,0.704462468624115,0.7546716928482056,0.1720680296421051,V_SIGN
0.9153165221214294,0.8023165464401245,6.030949180058087e-07,0.8709004521369934,0.6480798125267029,0.07530486583709717,0.8057970404624939,0.5846156477928162,0.1056036725640297,0.7417881488800049,0.5772026777267456,0.1234014704823494,0.6942256093025208,0.6059333086013794,0.14101432263851166,0.7632291913032532,0.5089879035949707,0.04553648456931114,0.6843845248222351,0.3865275979042053,0.040787581354379654,0.6321055889129639,0.30784979462623596,0.03337801247835159,0.594345211982727,0.2528018057346344,0.030425120145082474,0.7243567109107971,0.5812196731567383,0.019257109612226486,0.5928404331207275,0.521497368812561,0.0200051162391901,0.5118085145950317,0.492399126291275,0.01487133838236332,0.45379552245140076,0.4802646338939667,0.009589240886271,0.6996946930885315,0.6720501184463501,0.003112255595624447,0.6127220988273621,0.6700900793075562,0.03245384246110916,0.6419729590415955,0.6859043836593628,0.0570351742208004,0.6771044731140137,0.6959131956100464,0.07099649310112,0.6942927837371826,0.7613118886947632,-0.00835578702390194,0.6512807607650757,0.7472661733627319,0.03143880143761635,0.6772480607032776,0.7573137283325195,0.06305201351642609,0.7089706659317017,0.7597450017929077,0.08576150983572006,V_SIGN
0.913000226020813,0.8192785978317261,6.173092970129801e-07,0.8601948618888855,0.658259391784668,0.09763004630804062,0.7992647886276245,0.5997810363769531,0.1328481137752533,0.7386316061019897,0.5827234387397766,0.15184083580970764,0.6910645961761475,0.6007164716720581,0.17151972651481628,0.7595797777175903,0.5149160623550415,0.061321407556533813,0.6743696928024292,0.3900226354598999,0.05732608959078789,0.6222294569015503,0.30901333689689636,0.05185217782855034,0.5849724411964417,0.2560073435306549,0.05017497390508652,0.7133874297142029,0.5838448405265808,0.028002461418509483,0.5752890706062317,0.5231220126152039,0.026559967547655106,0.5012309551239014,0.5025539398193359,0.030585676431655884,0.45297831296920776,0.4982578158378601,0.034275975078344345,0.6830844879150391,0.6755990386009216,0.006632850039750338,0.60426926612854,0.6744592189788818,0.05186229571700096,0.6344588994979858,0.688794732093811,0.09526028484106064,0.6680598258972168,0.6959023475646973,0.11987708508968353,0.6760682463645935,0.7747252583503723,-0.010059932246804237,0.6446513533592224,0.761512041091919,0.04961761087179184,0.6703809499740601,0.7730478048324585,0.09423432499170303,0.7029421329498291,0.7736460566520691,0.12498334795236588,V_SIGN
0.9234256744384766,0.8308179378509521,5.78189656152972e-07,0.8701910376548767,0.6651346683502197,0.09829261898994446,0.8054409623146057,0.6056532859802246,0.13174790143966675,0.741706907749176,0.5847693681716919,0.14839544892311096,0.6930049657821655,0.6004955172538757,0.16535376012325287,0.7592786550521851,0.5200516581535339,0.056144874542951584,0.6724685430526733,0.3927733302116394,0.050180014222860336,0.6190337538719177,0.30787166953086853,0.04262292757630348,0.5800982713699341,0.2506202459335327,0.038803327828645706,0.7149686217308044,0.5875078439712524,0.020616428926587105,0.5761193037033081,0.5255749225616455,0.017470013350248337,0.49767792224884033,0.5072232484817505,0.02082940749824047,0.4463847577571869,0.5059208273887634,0.022981951013207436,0.6855276226997375,0.6795527338981628,-0.0026965453289449215,0.6009913682937622,0.6710798144340515,0.042347315698862076,0.62882000207901,0.6841679215431213,0.08852772414684296,0.6626760363578796,0.6940832138061523,0.1142846867442131,0.6800448894500732,0.7790613770484924,-0.021556774154305458,0.638952374458313,0.7594205141067505,0.03706647455692291,0.6621417999267578,0.7702728509902954,0.08289117366075516,0.6946966052055359,0.7758159041404724,0.11442876607179642,V_SIGN
0.9248214364051819,0.8292379975318909,4.866620884058648e-07,0.8670865297317505,0.6712755560874939,0.10538039356470108,0.7961490154266357,0.6058642864227295,0.13744327425956726,0.7366125583648682,0.5925124287605286,0.15434932708740234,0.6838552355766296,0.6086555123329163,0.17022554576396942,0.7523016333580017,0.5197749137878418,0.04123295471072197,0.6702976226806641,0.39079993963241577,0.04066142067313194,0.6212827563285828,0.3062851130962372,0.03467080369591713,0.5820283889770508,0.24826467037200928,0.030935833230614662,0.7116686701774597,0.5932989120483398,0.005540686659514904,0.5770034193992615,0.525641143321991,0.017371095716953278,0.5110699534416199,0.5103722214698792,0.029454972594976425,0.4655758738517761,0.5097788572311401,0.03327556326985359,0.6832634210586548,0.6846670508384705,-0.015741921961307526,0.5981789231300354,0.6632251739501953,0.04498172178864479,0.6361649632453918,0.676723062992096,0.09424255043268204,0.6730759739875793,0.6899663805961609,0.11548726260662079,0.67396080493927,0.7748594880104065,-0.03145599365234375,0.636917769908905,0.746635913848877,0.03867708891630173,0.6644017696380615,0.7554540634155273,0.0873979777097702,0.6960873603820801,0.7630707621574402,0.11667566001415253,V_SIGN
